Zone,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,BIKE_S,BIKE_O,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,PED_S,PED_O,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,PY_Pop,PYA_P,PA_PoP,PO_Pop,T_Pop,LNTPO,Ratio,P_Den,LPDen,PHH_1,PHH_2,PNo_Mo,PMot_1,PMot_2,Un_Rate,BusN,P_Bus,CarN,P_Car,CycN,LNCyc,P_Cyc,WalkN,PWalk,LNWak,LNPVK,P_mode,P_Agri,P_Ind,P_Com,P_Ser,P_Res,P_Agr,P_Park,P_Wata,P_Edu,P_Hosp,P_Tran,P_Indu,P_Coma,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,Long,Lat
209011196,1,0,0,1,1,1,3,6,1,6,6,13,1,0,2,2,1,4,1,3,0,0,0,0,0,0,3,3,2,1,0,6,7,1,6,5,4,12,12,8,12,11,7,31,1,2,2,0,1,4,1,3,9,5,2,7,8,14,21,13,15,18,15,46,0,0,0,0,0,0,15,11,11,13,11,35,6,2,4,5,4,11,260.81,5.56,267.81,5.59,274.83,5.62,285.16,5.65,267.82,5.59,21.09,24.14,38.36,16.41,9516,9.160729871,1.02,2335.17,7.755839973,36.4,51.79,5.99,73.18,18.15,5.7,54,1.24,3074,70.6,25,3.218875825,1.6,49,1.125401929,3.891820298,51.20847998,5.46,0.3,20.18,20.06,53.56,64.47,0,23.68,0,4.12,1.22,3.18,0.02,1.1,0.14,59.2,13,36,8,0,4,145.0683316,-37.69881493
209011197,1,1,0,2,0,3,3,8,5,9,7,22,0,2,1,1,1,4,0,5,0,0,0,0,1,0,3,3,5,2,3,10,13,6,5,6,7,17,20,24,19,29,15,72,6,4,4,4,2,12,2,9,9,4,7,4,4,15,29,28,27,33,20,88,0,0,0,0,0,0,22,19,16,27,11,62,7,9,11,6,9,26,126.45,4.84,131.83,4.88,136.46,4.92,140.69,4.95,131.58,4.88,23.63,22.06,41.7,12.61,20226,9.914724184,1.06,2003.15,7.602476221,29.04,60.82,4.77,72.1,21.26,3.77,81,0.75,7535,70.23,37,3.610917913,1.65,147,1.370118371,4.990432587,48.38385402,4.17,0.23,19.25,18.72,55.98,84.81,0,9.39,0,2.75,0.08,0.81,0.01,1.49,0.05,49.4,21,89,0,1,9,145.1138955,-37.70010164
209011198,1,2,2,3,0,7,15,17,14,15,13,46,2,3,4,7,4,14,2,14,1,0,0,0,0,0,6,3,5,6,1,14,8,10,11,11,10,32,21,31,35,44,36,110,6,6,5,4,5,15,7,12,11,11,13,8,6,32,33,42,48,52,42,142,1,2,0,2,0,4,28,34,42,43,32,119,5,8,6,9,10,23,146.09,4.98,150.97,5.02,155.81,5.05,160.39,5.08,150.96,5.02,21.18,22.98,37.23,18.61,13614,9.518853954,1.09,2136.54,7.666942977,31.35,58.32,7.67,78.59,11.58,4.26,70,1.06,3795,57.2,85,4.442651256,5.25,279,4.204973625,5.631211782,47.78464685,5.47,0.27,13.94,15.54,65.38,87.09,0,6.75,0,2.17,1.6,0.55,0,1.83,0.04,51.8,24,72,0,2,8,145.0696545,-37.74571304
209011199,2,1,0,3,2,4,13,6,8,7,13,21,2,2,4,2,2,8,2,9,0,0,0,0,1,0,4,2,4,1,7,7,13,9,6,4,10,19,29,17,19,12,27,48,8,1,0,6,5,7,4,1,17,7,7,14,18,28,46,24,26,26,46,76,2,0,0,0,0,0,35,22,20,24,38,66,11,2,6,2,8,10,99.84,4.6,103.92,4.64,107.17,4.67,110.31,4.7,103.64,4.64,21.91,28.36,36.17,13.56,13445,9.506362569,1.04,2009.38,7.605581496,45,42.15,16.34,69.81,9.01,7.62,256,4.62,3378,60.94,85,4.442651256,5.08,220,3.968969872,5.393627546,44.10952232,7.2,0.32,17.39,17.77,58.26,41.21,0,13.85,0,31.43,2.42,0,0.1,0.93,0.34,52.2,18,104,0,0,2,145.0464069,-37.74299177
209011200,1,0,0,0,0,0,6,3,4,6,4,13,6,8,7,3,3,18,3,9,0,1,1,1,0,3,3,3,1,1,3,5,5,5,5,3,2,13,15,13,9,9,14,31,4,3,2,3,3,8,5,2,6,2,7,6,4,15,21,16,17,16,18,49,1,0,0,0,0,0,15,13,12,10,15,35,6,3,5,6,3,14,73.78,4.3,75.42,4.32,77.99,4.36,80.13,4.38,75.73,4.33,22.95,22.75,42.2,12.1,11085,9.313348122,1.09,2194.91,7.693896322,28.22,60.78,9.32,75.75,12.66,4.46,109,1.89,3274,56.82,147,4.990432587,5.79,202,3.505727178,5.308267697,40.32679737,4.9,0.26,12.07,14.54,68.8,87.35,0,4.22,0,3.4,0,0.88,0,4.15,0.04,46.8,15,53,0,2,5,145.0430785,-37.76903337
209011201,0,0,1,0,0,1,6,7,9,5,4,21,4,1,2,2,2,5,0,3,0,0,0,0,0,0,2,1,5,2,0,8,3,2,6,4,1,12,13,18,19,18,11,55,3,2,4,0,1,6,0,4,7,3,5,3,3,11,20,21,24,21,14,66,1,0,0,0,0,0,15,20,21,13,14,54,5,1,3,8,0,12,133.22,4.89,138.54,4.93,144.39,4.97,148.27,5,138.71,4.93,24.51,18.02,43.39,14.08,7691,8.947806093,1.02,1797.94,7.494396844,19.76,67.37,4.83,72.24,21.03,3.58,33,0.82,2451,61.03,55,4.007333185,3.7,99,2.465139442,4.59511985,44.11268404,5.16,0.22,11.55,18.2,65.84,95.02,0,0,0,2.9,0,0,0,2.07,0.01,51.9,7,24,0,1,2,145.0627935,-37.76857068
209011202,0,1,0,0,0,1,6,5,1,5,1,11,0,1,1,0,2,2,1,1,1,0,0,2,0,2,3,2,0,0,0,2,3,5,2,7,3,14,11,10,2,9,8,21,4,2,0,3,0,5,1,5,4,3,3,3,2,9,16,13,5,14,10,32,0,0,0,0,0,0,11,9,1,10,8,20,5,4,4,4,2,12,122.6,4.81,126.25,4.84,131.37,4.88,135.23,4.91,126.74,4.84,22.22,21.58,42.09,14.11,15628,9.656819456,1.1,1299.33,7.169604026,30.88,59.24,3.88,75.29,18.74,3.72,73,0.88,5703,68.61,50,3.912023005,1.95,118,1.419634264,4.770684624,46.73900617,4.15,0.29,18.56,16.85,58.69,77.77,0,17.05,0,1.33,0,0,0.03,0.9,0.08,49.5,10,57,0,1,7,145.1196888,-37.72885766
209011203,0,3,1,0,2,4,8,8,9,7,6,24,2,3,3,0,2,6,4,5,0,1,1,0,0,2,2,1,4,4,1,9,1,6,3,4,2,13,12,16,13,14,8,43,3,5,4,4,0,13,6,6,6,10,9,9,5,28,18,27,22,23,13,72,0,0,0,0,0,0,14,22,15,20,8,57,4,5,7,3,5,15,213.18,5.36,224.85,5.42,231.36,5.44,238.24,5.47,223.13,5.41,22.85,21.74,39.07,16.34,18110,9.804219551,1.03,1768.8,7.47805663,31.08,57.89,4.63,76.91,16.3,4.02,83,0.93,5700,64.1,94,4.543294782,4.34,308,3.463787674,5.730099783,53.04082777,5.64,0.16,15.44,17.08,62.88,92.69,0,4.49,0,2.05,0,0,0,0.77,0.02,48.9,7,66,0,1,4,145.0882408,-37.73122353
209011204,1,0,0,1,0,1,8,4,3,1,3,8,2,4,2,2,2,8,2,5,0,0,0,0,0,0,0,4,2,1,2,7,4,5,3,4,2,12,11,13,10,7,13,30,1,2,0,0,2,2,2,0,5,7,2,2,6,11,16,20,12,9,19,41,1,0,0,0,0,0,13,18,7,7,13,32,3,2,5,2,6,9,148.87,5,152.55,5.03,156.93,5.06,161.41,5.08,152.78,5.03,22.37,23.44,38.84,15.35,8984,9.103200496,1.06,2373.21,7.771998748,34.43,55.13,6.76,73.64,16.96,3.81,54,1.22,2995,67.71,25,3.218875825,1.67,52,1.17567262,3.951243719,45.78909849,4.05,0.32,18.86,18.88,56.02,87.95,0,0,0,0,0,0,0,12.05,0.04,51.6,9,52,0,1,3,145.0841469,-37.70490628
209021205,2,0,0,1,2,1,9,5,3,8,11,16,3,0,3,3,0,6,1,3,0,0,0,0,0,0,1,2,4,0,2,6,4,6,6,7,5,19,15,9,16,20,18,45,3,4,1,5,4,10,3,7,9,9,4,5,5,18,24,18,20,25,23,63,1,0,0,0,0,0,17,14,19,21,20,54,7,4,1,4,3,9,166.25,5.11,171.14,5.14,175.36,5.17,180.32,5.19,170.92,5.14,20.88,38.07,30.99,10.06,10356,9.245321341,1.1,1149.51,7.047091044,32.74,52.67,9.45,72.62,14.88,9.86,69,1.54,2752,61.44,38,3.63758616,3.95,158,3.527573119,5.062595033,47.52095169,5.88,0.56,14.53,20.65,58.34,54.48,0,39.79,0,3.16,2.56,0,0,0,0.21,52.8,8,60,14,0,3,145.049043,-37.71456164
209021206,3,2,3,2,3,7,23,29,28,38,41,95,15,10,17,7,18,34,6,28,1,2,2,1,1,5,7,14,15,13,9,42,28,28,18,18,36,64,65,92,89,75,96,256,25,19,20,26,21,65,22,43,35,33,25,34,39,92,100,126,114,109,136,349,1,1,2,0,0,3,77,99,90,85,106,274,23,27,24,24,30,75,117.57,4.77,120.37,4.79,123.93,4.82,127.43,4.85,120.62,4.79,20.35,29.26,38.14,12.25,29925,10.30644953,1.02,2645.25,7.880520858,37.78,50.05,15.16,71.26,9.83,6.8,201,1.48,7476,55.07,462,6.135564891,5.64,360,2.651738362,5.886104031,49.36789325,5.7,0.23,15.13,18.36,60.22,79.83,0,4.6,0,4.2,0.41,0.65,0.05,5.76,0.07,48.2,58,158,41,2,10,145.0078222,-37.74187101
209021207,1,1,2,2,0,5,13,11,14,14,14,39,1,4,6,2,4,12,2,11,2,0,0,1,0,1,8,3,5,5,6,13,18,13,9,17,15,39,36,35,32,35,36,102,8,11,6,6,3,23,6,15,18,14,10,16,10,40,56,49,42,52,46,143,1,0,0,2,0,2,47,36,31,42,34,109,9,13,11,10,12,34,111.21,4.71,116.13,4.75,120.61,4.79,123.15,4.81,115.98,4.75,19.23,28.21,34.85,17.71,24692,10.11423458,1.06,2753.77,7.920726161,45.78,42.41,15.28,69.52,10.92,7.58,191,1.87,6493,63.59,121,4.795790546,2.28,131,1.282930173,4.875197323,48.04261426,6.09,0.32,18.95,21.09,53.15,50.56,0,3.76,0,1.07,0,9.2,0.32,3.14,0.24,47.8,14,152,11,1,8,145.0215855,-37.71499158
209021208,0,0,1,1,1,2,13,7,10,12,9,29,7,3,6,2,9,11,2,8,0,0,0,0,0,0,8,7,2,2,4,11,10,10,10,8,9,28,37,25,28,26,22,79,3,4,4,5,7,13,4,7,16,9,6,8,15,23,53,35,34,34,37,103,0,1,0,0,0,1,43,28,29,23,30,80,10,7,5,11,7,23,130.22,4.87,134.03,4.9,139.37,4.94,143.25,4.96,134.54,4.9,20.11,25.8,36.16,17.93,22940,10.04063739,1.01,2258.91,7.722637675,42.2,44.99,12.71,70.56,12.61,6.33,108,1.13,6157,64.64,114,4.736198448,2.63,153,1.606299213,5.030437921,49.19912321,5,0.24,21.57,21.05,50.37,54.61,0,15.96,0,2.23,0,0,0.26,1.06,0.21,47.8,17,172,1,2,6,144.9939548,-37.70985485
209031209,0,1,3,0,0,4,8,9,9,6,5,24,3,3,5,5,3,13,4,9,1,1,1,0,0,2,7,4,1,4,3,9,16,8,12,4,7,24,22,19,23,17,18,59,3,4,7,2,0,13,6,7,11,9,7,7,3,23,34,29,30,24,21,83,0,1,0,0,0,1,19,22,23,15,15,60,15,7,7,9,6,23,125.38,4.83,132.52,4.89,140.47,4.94,145.76,4.98,132.79,4.89,27.28,17.67,46.13,8.92,22804,10.03469124,1.04,1170.19,7.064921408,21.49,67.11,2.97,69.52,26.02,3.71,73,0.58,8676,69.25,72,4.276666119,1.61,137,1.093550447,4.919980926,49.06964016,4.41,0.17,18.89,17.6,57.93,43.11,45.59,8.66,0,1.39,0,0,0,1.03,0.31,50.5,11,66,0,1,6,145.1568194,-37.71470925
209031210,0,0,0,0,1,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,3,1,0,2,2,2,4,2,2,1,3,5,6,0,0,0,0,1,0,0,0,0,2,2,0,3,4,2,4,3,4,8,11,1,0,0,0,0,0,2,4,1,4,4,9,0,0,2,0,4,2,28.46,3.35,30.29,3.41,32.59,3.48,34.88,3.55,30.45,3.42,27.52,19.4,45.76,7.32,3511,8.163656176,0.98,236.56,5.466201876,26.11,63.57,3.21,65.22,30.01,3.58,6,0.31,1329,68.54,6,1.791759469,1.64,27,1.392470346,3.295836866,27.91970412,3.73,0.77,23.62,16.35,53.17,5.14,94.22,0.46,0,0.18,0,0,0,0,0.55,60.6,1,0,0,1,1,145.1943369,-37.63758022
209031211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.73,17.78,48.09,6.4,3577,8.182279739,0.95,11.2,2.415913778,33.19,53.53,0.84,62.46,35.02,4.8,6,0.35,1250,72.51,7,1.945910149,2.15,32,1.856148492,3.465735903,0,2.81,6.67,26.41,15.61,44.17,0.94,52.58,46.42,0,0.01,0,0,0,0.05,0.13,0,0,0,0,0,0,145.5255459,-37.56441181
209031212,0,0,1,2,1,3,0,0,5,2,5,7,0,0,1,3,4,4,2,2,0,0,0,1,0,1,5,4,14,8,18,26,2,2,5,4,11,11,10,10,24,19,24,53,0,0,0,0,0,0,0,0,8,3,10,9,26,22,18,13,35,29,50,77,0,0,0,0,0,0,10,7,20,18,28,45,8,6,15,11,22,32,20.4,3.02,21.66,3.08,22.81,3.13,24.26,3.19,21.62,3.07,26.88,14.72,48.83,9.58,5022,8.52158354,0.97,17.19,2.844327819,24.86,61.7,0.79,56.41,41.58,3.74,0,0,1889,70.54,0,0,2.16,60,2.240477969,4.094344562,26.16126147,3.96,2.99,25.93,15.93,49.44,2.6,84.17,10.43,2.77,0.03,0,0,0,0,0.32,64.5,0,2,0,0,8,145.2647583,-37.59586644
209031213,1,1,1,2,0,4,3,3,4,4,2,11,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,5,3,4,9,5,5,7,8,3,20,8,14,19,23,10,56,0,1,0,1,0,2,0,2,6,3,4,5,2,12,14,18,23,28,12,69,0,0,1,1,0,2,10,15,10,21,9,46,4,3,13,7,3,23,77.45,4.35,80.83,4.39,84.45,4.44,88.21,4.48,80.91,4.39,27.18,20.32,44.01,8.5,8953,9.099743951,1,307.48,5.728410044,18.33,70.27,1.07,59.27,37.8,2.92,28,0.57,3647,74.07,7,1.945910149,1.12,50,1.015434606,3.912023005,39.94787594,4.04,0.39,23.57,19.93,50.25,15.84,60.52,22.51,0,0.59,0,0,0,0.54,0.86,60.7,3,58,0,0,5,145.1238444,-37.65352204
209031214,1,0,1,0,0,1,4,2,3,2,1,7,3,3,2,1,1,6,3,3,1,0,0,0,0,0,5,2,3,1,4,6,2,3,2,0,3,5,7,9,11,10,7,30,1,0,2,1,1,3,2,1,9,6,3,5,4,14,17,15,15,15,11,45,0,0,0,0,0,0,11,13,12,11,7,36,6,2,3,4,4,9,40.62,3.7,42.85,3.76,45.41,3.82,47.12,3.85,42.96,3.76,27.85,15.68,47.2,9.26,6606,8.795733606,1,132.66,4.887789464,19.84,66.56,1.33,63.73,33.46,3.42,33,0.93,2487,69.76,15,2.708050201,1.71,48,1.346423562,3.871201011,33.07195836,4.58,0.84,19.69,15.76,58.83,36.63,40.49,22.43,0,0.24,0,0,0,0.21,0.39,58.4,0,59,0,0,3,145.2206163,-37.69900633
209031215,0,0,0,1,0,1,2,1,5,3,1,9,0,1,2,5,1,8,5,3,0,0,0,0,0,0,3,3,3,3,2,9,6,5,2,7,6,14,15,11,9,15,11,35,2,0,0,3,0,3,2,1,7,6,7,9,5,22,22,17,16,24,16,57,0,1,0,0,0,1,13,14,10,16,11,40,9,3,6,8,5,17,69.02,4.23,72.97,4.29,77.35,4.35,80.29,4.39,73.11,4.29,28.51,20.48,43.42,7.58,13450,9.506734385,1.03,501.41,6.21742413,20.64,67.36,1.95,65.82,30.62,3.46,25,0.34,5545,74.48,15,2.708050201,1.32,87,1.16856951,4.465908119,40.78389051,3.29,0.16,23.13,19.59,51.83,61.59,25.27,8.67,0,2.21,0,0,0,2.26,0.16,55.7,7,24,0,2,5,145.1673029,-37.66774141
209041216,1,0,0,1,0,1,2,3,2,0,4,5,1,2,0,0,0,2,0,2,1,0,0,0,0,0,2,1,1,2,0,4,1,1,2,6,3,9,11,8,10,5,10,23,0,0,0,2,0,2,1,1,2,0,4,5,1,9,14,8,14,10,11,32,0,0,0,0,0,0,13,4,11,6,9,21,1,4,3,4,2,11,163.68,5.1,171.09,5.14,181.38,5.2,186.76,5.23,172.05,5.15,23.61,28.52,37.61,10.26,5438,8.601166625,1.03,1153.47,7.050530069,29.84,57.29,6.03,70.35,21.17,5.46,13,0.51,1901,75.14,7,1.945910149,1.12,23,0.909090909,3.135494216,44.29600812,4.64,0.36,16.97,23.81,53.48,62.15,0,21.97,0,14.15,0,1.74,0,0,0.16,64,4,31,3,0,0,145.0711949,-37.68282439
209041217,0,0,1,0,0,1,2,5,5,5,4,15,0,2,0,0,1,2,0,2,0,0,0,0,0,0,1,1,1,0,1,2,4,3,4,4,3,11,6,13,10,11,12,34,1,1,2,1,0,4,2,2,5,5,1,2,4,8,11,18,11,13,16,42,0,0,0,0,1,0,10,13,8,9,12,30,1,5,3,4,4,12,256.85,5.55,267,5.59,281.29,5.64,296.17,5.69,268.38,5.59,16.97,27.8,39.38,15.84,6122,8.71964412,1,2390.7,7.779341489,39.92,46.46,7.96,68.63,19.75,6.17,32,1.15,2027,73.15,15,2.708050201,1.83,39,1.407434139,3.663561646,48.74281063,4.03,0.22,20.53,23.89,48.57,73,0,23.18,0,3.83,0,0,0,0,0.1,51.3,12,14,2,0,3,145.0525785,-37.69291657
209041218,4,3,2,4,1,9,11,16,18,14,10,48,6,4,2,4,6,10,5,6,2,2,2,2,1,6,5,7,9,11,7,27,17,20,11,22,25,53,45,46,49,62,43,157,8,7,8,6,3,21,6,17,16,22,22,17,30,61,63,70,71,80,74,221,5,1,2,0,0,3,49,53,57,61,62,171,14,17,14,19,12,50,109.14,4.69,116.59,4.76,124.69,4.83,130.23,4.87,116.81,4.76,26.63,28.91,36.64,7.83,26855,10.1982073,1.02,316.35,5.756849196,32.73,55.65,4.71,72.83,19.76,5.78,155,1.22,9404,74.09,14,2.63905733,0.97,117,0.921840529,4.762173935,48.54346675,4.25,0.5,24.98,24.69,43.31,8,76.7,3.23,0,0.26,0.04,0.41,0.1,1.52,0.76,55.8,29,131,0,1,9,145.0075878,-37.60762678
209041219,2,2,0,2,1,4,10,10,6,19,11,35,1,6,4,3,4,13,3,8,0,4,4,1,1,9,3,2,2,4,3,8,8,12,7,10,7,29,16,26,24,29,19,79,5,11,3,8,6,22,8,9,13,12,6,19,13,37,29,41,30,50,33,121,1,1,0,0,1,1,23,29,26,35,28,90,6,12,4,15,5,31,168.81,5.13,178.27,5.18,188.27,5.24,193.19,5.26,178.45,5.18,22.8,24.09,36.61,16.49,19873,9.897117306,1.01,1647.27,7.406874651,46.5,41.09,9,68.85,17.88,8.48,83,1.15,5329,73.9,19,2.944438979,1.13,70,0.970739149,4.248495242,51.26706765,3.55,0.53,26.79,24.25,39.67,64.92,0,5.44,0,3.89,0,2.24,0.22,1.35,0.14,50.9,13,81,0,1,8,145.0039284,-37.66290382
209041220,0,2,0,1,1,3,4,2,3,8,11,13,2,0,1,1,1,2,2,0,1,2,2,0,0,4,2,2,3,4,4,9,3,9,7,14,6,30,10,11,12,20,22,43,0,0,3,0,3,3,2,2,5,3,9,10,12,22,15,17,21,30,34,68,1,0,1,0,0,1,12,14,17,19,22,50,3,3,4,11,12,18,159.48,5.07,177.61,5.18,188.34,5.24,196.15,5.28,175.14,5.17,26.37,23.35,42.57,7.72,18236,9.811152941,1.03,2241.44,7.714873795,28.43,60.21,3.17,66.61,27.78,4.84,83,0.89,7180,77.06,23,3.135494216,0.95,70,0.75123417,4.248495242,50.7236607,3.92,0.31,23.12,25.64,44.94,84.41,0,5.82,0.21,3.03,0,0,0,6.53,0.05,55.2,9,106,0,1,4,145.0677114,-37.65952017
209041221,2,0,0,0,0,0,1,2,2,4,4,8,0,0,0,1,1,1,0,1,0,1,1,0,0,2,2,0,1,3,1,4,8,2,3,1,4,6,10,6,8,5,11,19,2,1,3,1,0,5,1,3,3,1,3,7,3,11,14,7,11,12,14,30,0,0,0,0,0,0,8,5,7,11,9,23,6,2,4,1,5,7,0,0,0,0,0,0,0,0,0,0,24.44,26.22,41.43,7.9,12284,9.416052882,1.02,2493.79,7.821558921,31.64,56.18,4,67.63,25.69,6.29,67,1.1,4575,75.36,12,2.48490665,0.77,38,0.625926536,3.63758616,0,4.57,0.38,22.62,23.7,47.27,98.21,0,0,0,1.79,0,0,0,0,0.01,48.7,4,46,0,0,2,145.0592453,-37.67140043
209041222,5,4,3,3,4,10,7,11,8,11,7,30,3,2,3,1,4,6,0,6,1,1,1,1,0,3,2,3,4,9,7,16,12,5,11,17,9,33,36,18,27,26,31,71,4,1,2,3,5,6,4,1,7,13,11,22,13,46,44,32,38,49,44,119,0,1,0,0,0,1,31,19,25,41,29,85,13,13,13,8,15,34,88.73,4.49,100.96,4.61,106.91,4.67,110.94,4.71,98.86,4.59,32.01,28.48,34.94,4.57,38321,10.55375333,1.03,641.48,6.463778007,20.98,68.92,1.76,76.19,20.14,3.87,157,0.79,15586,78.22,33,3.496507561,0.55,82,0.411501982,4.406719247,48.44172778,3.98,0.31,24.93,22.64,46.07,86.43,13,0.41,0,0.15,0,0,0,0,0.04,53.8,17,143,0,0,7,145.0929203,-37.60731974
209041223,5,2,2,2,3,6,15,15,15,17,34,47,4,3,3,2,6,8,2,4,1,1,1,1,0,3,7,5,10,12,8,27,11,15,22,19,20,56,51,48,47,47,64,142,10,4,5,5,6,14,5,11,15,17,19,20,25,56,67,66,67,68,89,201,3,4,2,2,3,8,52,52,59,49,69,160,15,14,8,19,20,41,240.36,5.48,243.27,5.49,252.16,5.53,264.52,5.58,245.27,5.5,21.52,25.01,37.17,16.3,20331,9.919902094,0.99,1384.55,7.233130456,46.36,39.62,10.14,67.44,17.74,8.28,83,1.11,5474,73.54,19,2.944438979,1.43,97,1.303062869,4.574710979,54.55946152,3.72,0.47,27.95,23.61,40.05,85.66,0,2.51,0,2.18,0,0,0.09,1.16,0.05,55.6,48,114,0,2,9,145.008275,-37.68385458
209041224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,2.68,15.35,2.73,16.27,2.79,16.87,2.83,15.39,2.73,31.1,21.47,41.48,5.94,12029,9.39507568,0.99,23.69,3.165053018,27.11,59.77,1.39,64.84,30.56,4.27,6,0.1,4436,75.65,0,0,1.16,71,1.210777626,4.262679877,25.64855661,2.71,0.89,27.85,23.33,40.26,0.11,55.66,44.22,0,0,0,0,0,0,0.02,0,0,0,0,0,0,145.1842598,-37.45701198
209041225,2,4,0,1,0,5,3,5,5,10,4,20,2,4,4,2,5,10,3,7,0,0,0,1,1,1,6,6,1,8,4,15,8,9,4,6,6,19,15,16,18,11,7,45,3,0,1,1,0,2,1,1,14,11,7,11,16,29,29,27,28,23,24,78,1,0,0,0,0,0,20,16,20,17,14,53,9,11,8,6,10,25,21.39,3.06,22.68,3.12,24.18,3.19,25.51,3.24,22.75,3.12,26.78,18.45,41.32,13.45,7414,8.911125384,0.99,24.88,3.214064268,32.19,55.55,2.91,63.6,30.81,3.55,16,0.45,2660,75.31,4,1.386294361,2.21,77,2.18006795,4.343805422,27.8027112,2.98,2.15,29.15,19.53,41.89,20.89,76.3,1.81,0,0.76,0,0,0,0.23,0.7,65.1,1,44,0,1,3,145.1018758,-37.49801684
210011226,0,0,0,1,0,1,1,8,5,9,6,22,1,1,1,1,2,3,1,3,1,0,0,0,0,0,6,2,4,2,5,8,6,2,9,5,4,16,7,14,16,12,14,42,3,2,3,2,1,7,4,3,11,4,5,10,7,19,19,18,21,22,21,61,0,0,0,1,0,1,16,15,15,17,13,47,3,3,6,5,8,14,164.51,5.1,170.05,5.14,178.26,5.18,185.31,5.22,170.94,5.14,19.19,23.15,38.16,19.5,6959,8.847791065,1.05,1870.81,7.534126771,39.31,49.54,8.38,75.24,13.14,4.58,35,1.06,2317,70.25,21,3.044522438,2.29,58,1.758641601,4.060443011,45.47764607,6.11,0,20.41,24.23,48.67,42.46,0,5.67,0,2.84,0,2.91,0.41,4.79,0.32,54,9,51,8,0,2,144.8812994,-37.72382151
210011227,0,0,0,1,0,1,1,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,2,4,0,1,1,1,3,3,4,4,9,6,10,19,0,0,0,0,2,0,0,0,5,4,3,1,4,8,9,8,12,7,16,27,1,0,1,1,1,2,8,7,11,7,11,25,1,1,1,0,5,2,319.02,5.77,323.74,5.78,324.12,5.78,350.17,5.86,322.3,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.65,0,23.06,0,1.85,0,2.48,0,2.96,0.12,60.7,8,1,3,0,0,144.900409,-37.72690741
210011228,0,1,0,4,0,5,7,12,14,14,9,40,0,0,1,2,0,3,0,3,0,0,0,0,1,0,8,3,12,4,4,19,10,20,16,18,18,54,30,30,35,33,52,98,1,1,3,4,3,8,6,2,17,17,20,23,9,60,47,47,56,56,62,159,1,7,4,3,1,14,38,44,38,42,54,124,9,3,18,14,8,35,214.97,5.37,223.15,5.41,232.18,5.45,240.03,5.48,223.43,5.41,21.87,18.52,42.76,16.85,8313,9.025575834,1.03,474.7,6.162683026,32.71,54.46,4.19,68.87,23.83,3.94,27,0.66,3142,76.71,8,2.079441542,0.84,28,0.68359375,3.33220451,48.82836526,4.55,0.39,21.46,23.93,47.73,11.84,15.63,12.39,0,0.59,0,0.21,0.08,51.04,0.97,65.4,34,45,0,0,3,144.8444576,-37.71894588
